dataset,detector,policy,options,length,ability,mechanism,n,n_target,n_clean,tp_correct,tp_wrongloc,fp,fn,tn,power,recall_all,fpr,fpr_ci_upper,brier,mse,recovery,at_stake,saved,saved_sheets,unearned
metrics,bruteforce,metrics,ABCD,150,0.55,self_corrected,8,8,0,0,1,0,7,0,0.0,0.125,,,0.93821,0.036111,0.0,40,0,8,17
metrics,bruteforce,metrics,ABCD,150,0.55,deferred,8,8,0,0,4,0,4,0,0.0,0.5,,,0.645,0.263889,0.565476,168,95,8,16
metrics,bruteforce,metrics,ABCD,150,0.55,isolated,8,8,0,0,1,0,7,0,0.0,0.125,,,0.925062,0.044444,0.166667,6,1,8,14
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_blank_1,8,8,0,0,1,0,7,0,0.0,0.125,,,0.952778,0.025,0.0,133,0,8,7
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_blank_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.817654,0.111111,0.32,125,40,8,3
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,57,0,8,15
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,139,0,8,1
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_misread_4,8,0,8,0,0,3,0,5,,,0.375,0.710759,0.024445,0.094444,,0,0,8,34
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_faint_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.005,0.025,,0,0,8,9
metrics,bruteforce,metrics,ABCD,150,0.55,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.55,adv_long_runs,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.009506,0.077778,,0,0,8,15
metrics,bruteforce,metrics,ABCD,150,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.55,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,1.0,902,902,8,0
metrics,bruteforce,metrics,ABCD,150,0.55,adv_cycle,8,0,8,0,0,5,0,3,,,0.625,0.888887,0.049074,0.175,,0,0,8,61
metrics,bruteforce,metrics,ABCD,150,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,row_skip_1,8,8,0,0,3,0,5,0,0.0,0.375,,,0.654876,0.313889,0.626943,193,121,8,5
metrics,bruteforce,metrics,ABCD,150,0.7,row_skip_2,8,8,0,0,1,0,7,0,0.0,0.125,,,0.89284,0.077778,0.180645,155,28,8,5
metrics,bruteforce,metrics,ABCD,150,0.7,early_full,8,8,0,4,4,0,0,0,0.5,1.0,,,0.113272,0.813889,0.981043,422,414,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,0.962654,0.019444,0.0,65,0,8,7
metrics,bruteforce,metrics,ABCD,150,0.7,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,31,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,137,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,anxiety,8,8,0,0,3,0,5,0,0.0,0.375,,,0.631173,0.347222,0.724138,203,147,8,9
metrics,bruteforce,metrics,ABCD,150,0.7,double_shift,8,8,0,0,5,0,3,0,0.0,0.625,,,0.614321,0.283333,0.431193,218,94,8,10
metrics,bruteforce,metrics,ABCD,150,0.7,self_corrected,8,8,0,0,1,0,7,0,0.0,0.125,,,0.912531,0.052778,0.070175,57,4,8,15
metrics,bruteforce,metrics,ABCD,150,0.7,deferred,8,8,0,0,4,0,4,0,0.0,0.5,,,0.687716,0.236111,0.479167,192,92,8,9
metrics,bruteforce,metrics,ABCD,150,0.7,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,13,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_blank_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.707531,0.222222,0.394595,185,73,8,28
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_blank_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.690802,0.213889,0.362319,207,75,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,157,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,182,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_misread_1,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.006173,0.027778,,0,0,8,10
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_faint_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.003025,0.019444,,0,0,8,7
metrics,bruteforce,metrics,ABCD,150,0.7,scanner_double_4,8,0,8,0,0,3,0,5,,,0.375,0.710759,0.02321,0.088889,,0,0,8,32
metrics,bruteforce,metrics,ABCD,150,0.7,adv_long_runs,8,0,8,0,0,3,0,5,,,0.375,0.710759,0.021111,0.094444,,0,0,8,28
metrics,bruteforce,metrics,ABCD,150,0.7,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,1.0,880,880,8,0
metrics,bruteforce,metrics,ABCD,150,0.7,adv_cycle,8,0,8,0,0,7,0,1,,,0.875,0.993609,0.024877,0.141667,,0,0,8,51
metrics,bruteforce,metrics,ABCD,150,0.85,none,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.007716,0.036111,,0,0,8,11
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,8,8,0,0,3,0,5,0,0.0,0.375,,,0.620123,0.322222,0.386667,300,116,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,8,8,0,0,6,0,2,0,0.0,0.75,,,0.627099,0.225,0.376812,138,52,8,44
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,8,8,0,2,6,0,0,0,0.25,1.0,,,0.0,1.0,0.9838,679,668,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,8,8,0,0,4,0,4,0,0.0,0.5,,,0.789568,0.125,0.188341,223,42,8,3
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,29,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,8,8,0,0,3,0,5,0,0.0,0.375,,,0.860309,0.075,0.067308,312,21,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,8,8,0,0,2,0,6,0,0.0,0.25,,,0.756173,0.222222,0.524017,229,120,8,7
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,8,8,0,0,7,0,1,0,0.0,0.875,,,0.327593,0.575,0.504651,430,217,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,71,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,8,8,0,0,3,0,5,0,0.0,0.375,,,0.720309,0.241667,0.492823,209,103,8,8
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,8,8,0,0,2,0,6,0,0.0,0.25,,,0.861173,0.086111,0.222222,9,2,8,29
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.596481,0.308333,0.333333,351,117,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,8,8,0,0,4,0,4,0,0.0,0.5,,,0.676543,0.238889,0.350554,271,95,8,3
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,307,0,8,10
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,325,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.008025,0.044444,,0,0,8,16
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.010494,0.038889,,0,0,8,13
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.001543,0.013889,,0,0,8,5
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000556,0.008333,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.003827,0.044444,,0,0,8,5
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,1.0,890,890,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_cycle,8,0,8,0,0,6,0,2,,,0.75,0.953611,0.051173,0.191667,,0,0,8,63
metrics,bruteforce,metrics,ABCD,150,0.95,none,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.003025,0.019444,,0,0,8,7
metrics,bruteforce,metrics,ABCD,150,0.95,row_skip_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.634444,0.316667,0.526119,268,141,8,12
metrics,bruteforce,metrics,ABCD,150,0.95,row_skip_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.705,0.275,0.414035,285,118,8,8
metrics,bruteforce,metrics,ABCD,150,0.95,early_full,8,8,0,2,5,0,1,0,0.25,0.875,,,0.125,0.875,0.983409,663,652,8,6
metrics,bruteforce,metrics,ABCD,150,0.95,boundary,8,8,0,0,1,0,7,0,0.0,0.125,,,0.902654,0.052778,0.0,184,0,8,16
metrics,bruteforce,metrics,ABCD,150,0.95,short_local,8,8,0,0,1,0,7,0,0.0,0.125,,,0.916728,0.052778,0.142857,28,4,8,19
metrics,bruteforce,metrics,ABCD,150,0.95,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,0.973025,0.013889,0.0,329,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.95,anxiety,8,8,0,0,6,0,2,0,0.0,0.75,,,0.317778,0.6,0.663573,431,286,8,14
metrics,bruteforce,metrics,ABCD,150,0.95,double_shift,8,8,0,0,4,0,4,0,0.0,0.5,,,0.658889,0.283333,0.409774,266,109,8,11
metrics,bruteforce,metrics,ABCD,150,0.95,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,0.983889,0.008333,0.0,76,0,8,2
metrics,bruteforce,metrics,ABCD,150,0.95,deferred,8,8,0,0,2,0,6,0,0.0,0.25,,,0.744753,0.247222,0.40176,341,137,8,0
metrics,bruteforce,metrics,ABCD,150,0.95,isolated,8,8,0,0,1,0,7,0,0.0,0.125,,,0.927346,0.041667,0.142857,7,1,8,12
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_blank_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.571358,0.405556,0.582143,280,163,8,12
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_blank_2,8,8,0,0,1,0,7,0,0.0,0.125,,,0.869753,0.122222,0.208738,206,43,8,13
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,209,0,8,2
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,205,0,8,1
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_misread_1,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.005,0.025,,0,0,8,9
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_faint_1,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.010432,0.036111,,0,0,8,13
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000247,0.005555,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.95,scanner_double_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.015803,0.044444,,0,0,8,16
metrics,bruteforce,metrics,ABCD,150,0.95,adv_long_runs,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.00679,0.055556,,0,0,8,13
metrics,bruteforce,metrics,ABCD,150,0.95,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.95,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.95,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,1.0,873,873,8,0
metrics,bruteforce,metrics,ABCD,150,0.95,adv_cycle,8,0,8,0,0,3,0,5,,,0.375,0.710759,0.042716,0.138889,,0,0,8,44
metrics,bruteforce,metrics,ABCDE,46,0.26,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.016409,0.063406,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.26,row_skip_1,8,8,0,0,1,0,7,0,0.0,0.125,,,0.835512,0.099638,0.428571,14,6,8,5
metrics,bruteforce,metrics,ABCDE,46,0.26,row_skip_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.527935,0.289855,0.566667,30,17,8,13
metrics,bruteforce,metrics,ABCDE,46,0.26,early_full,8,8,0,1,3,0,4,0,0.125,0.5,,,0.529091,0.351449,0.96875,32,31,8,25
metrics,bruteforce,metrics,ABCDE,46,0.26,boundary,8,8,0,0,2,0,6,0,0.0,0.25,,,0.755697,0.153986,0.727273,11,8,8,15
metrics,bruteforce,metrics,ABCDE,46,0.26,short_local,8,8,0,0,1,0,7,0,0.0,0.125,,,0.914934,0.054348,0.0,16,0,8,9
metrics,bruteforce,metrics,ABCDE,46,0.26,whole_section,8,8,0,0,2,0,6,0,0.0,0.25,,,0.788516,0.153985,0.4,15,6,8,17
metrics,bruteforce,metrics,ABCDE,46,0.26,anxiety,8,8,0,0,2,0,6,0,0.0,0.25,,,0.754778,0.144928,0.142857,7,1,8,27
metrics,bruteforce,metrics,ABCDE,46,0.26,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,0.682315,0.181159,0.0,11,0,8,8
metrics,bruteforce,metrics,ABCDE,46,0.26,self_corrected,8,8,0,0,1,0,7,0,0.0,0.125,,,0.830261,0.099638,0.0,8,0,8,19
metrics,bruteforce,metrics,ABCDE,46,0.26,deferred,8,8,0,0,2,0,6,0,0.0,0.25,,,0.689797,0.190217,0.314286,35,11,8,2
metrics,bruteforce,metrics,ABCDE,46,0.26,isolated,8,8,0,0,2,0,6,0,0.0,0.25,,,0.707257,0.181159,1.0,1,1,8,12
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_blank_1,8,8,0,0,2,0,6,0,0.0,0.25,,,0.674963,0.199275,0.368421,19,7,8,6
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_blank_2,8,8,0,0,2,0,6,0,0.0,0.25,,,0.688222,0.226449,0.555556,27,15,8,6
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,10,0,8,8
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,21,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_misread_1,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.05973,0.13587,,0,0,8,13
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_misread_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.03807,0.108696,,0,0,8,7
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_faint_1,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.064981,0.153986,,0,0,8,9
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_faint_4,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.076796,0.153985,,0,0,8,15
metrics,bruteforce,metrics,ABCDE,46,0.26,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.017066,0.072464,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.26,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.012471,0.081522,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.26,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,1.0,286,286,8,0
metrics,bruteforce,metrics,ABCDE,46,0.26,adv_cycle,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.092549,0.226449,,0,0,8,15
metrics,bruteforce,metrics,ABCDE,46,0.4,none,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.032162,0.099638,,0,0,8,6
metrics,bruteforce,metrics,ABCDE,46,0.4,row_skip_1,8,8,0,0,5,0,3,0,0.0,0.625,,,0.486715,0.362319,0.689655,58,40,8,2
metrics,bruteforce,metrics,ABCDE,46,0.4,row_skip_2,8,8,0,0,2,0,6,0,0.0,0.25,,,0.778014,0.153985,0.111111,18,2,8,20
metrics,bruteforce,metrics,ABCDE,46,0.4,early_full,8,8,0,0,2,0,6,0,0.0,0.25,,,0.57782,0.289855,0.529412,34,18,8,7
metrics,bruteforce,metrics,ABCDE,46,0.4,boundary,8,8,0,0,1,0,7,0,0.0,0.125,,,0.914934,0.054348,0.222222,27,6,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.903119,0.054348,0.0,21,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,whole_section,8,8,0,0,1,0,7,0,0.0,0.125,,,0.708963,0.172101,0.206897,29,6,8,1
metrics,bruteforce,metrics,ABCDE,46,0.4,anxiety,8,8,0,0,3,0,5,0,0.0,0.375,,,0.62521,0.226449,0.3,20,6,8,19
metrics,bruteforce,metrics,ABCDE,46,0.4,double_shift,8,8,0,0,1,0,7,0,0.0,0.125,,,0.863474,0.09058,0.266667,30,8,8,10
metrics,bruteforce,metrics,ABCDE,46,0.4,self_corrected,8,8,0,0,3,0,5,0,0.0,0.375,,,0.576507,0.289855,0.484848,33,16,8,8
metrics,bruteforce,metrics,ABCDE,46,0.4,deferred,8,8,0,0,1,0,7,0,0.0,0.125,,,0.773157,0.144927,0.258065,31,8,8,8
metrics,bruteforce,metrics,ABCDE,46,0.4,isolated,8,8,0,0,2,0,6,0,0.0,0.25,,,0.83118,0.108696,0.2,5,1,8,12
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_blank_1,8,8,0,0,1,0,7,0,0.0,0.125,,,0.887891,0.072464,0.466667,15,7,8,8
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_blank_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.676276,0.199275,0.36,25,9,8,12
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,22,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,22,0,8,1
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_misread_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.016409,0.04529,,0,0,8,5
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.011158,0.04529,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000656,0.009058,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,scanner_double_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.016409,0.04529,,0,0,8,5
metrics,bruteforce,metrics,ABCDE,46,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.013128,0.072464,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,1.0,288,288,8,0
metrics,bruteforce,metrics,ABCDE,46,0.4,adv_cycle,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.078109,0.208333,,0,0,8,13
metrics,bruteforce,metrics,ABCDE,46,0.55,none,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.02363,0.054348,,0,0,8,6
metrics,bruteforce,metrics,ABCDE,46,0.55,row_skip_1,8,8,0,0,2,0,6,0,0.0,0.25,,,0.641199,0.278985,0.469388,49,23,8,2
metrics,bruteforce,metrics,ABCDE,46,0.55,row_skip_2,8,8,0,0,1,0,7,0,0.0,0.125,,,0.815165,0.144927,0.428571,28,12,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,early_full,8,8,0,2,6,0,0,0,0.25,1.0,,,0.011605,0.949275,0.971223,139,135,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,0.966394,0.018116,0.0,22,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,0.938038,0.036232,0.0,8,0,8,3
metrics,bruteforce,metrics,ABCDE,46,0.55,whole_section,8,8,0,0,1,0,7,0,0.0,0.125,,,0.866493,0.081522,0.176471,34,6,8,2
metrics,bruteforce,metrics,ABCDE,46,0.55,anxiety,8,8,0,0,2,0,6,0,0.0,0.25,,,0.711326,0.208333,0.463415,41,19,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,double_shift,8,8,0,0,2,0,6,0,0.0,0.25,,,0.688091,0.199275,0.263158,38,10,8,16
metrics,bruteforce,metrics,ABCDE,46,0.55,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,0.827636,0.099638,0.0,45,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,deferred,8,8,0,0,5,0,3,0,0.0,0.625,,,0.498924,0.353261,0.470588,68,32,8,7
metrics,bruteforce,metrics,ABCDE,46,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.95156,0.027174,0.0,4,0,8,2
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_blank_1,8,8,0,0,3,0,5,0,0.0,0.375,,,0.585302,0.298913,0.402985,67,27,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_blank_2,8,8,0,0,1,0,7,0,0.0,0.125,,,0.805844,0.117754,0.12069,58,7,8,2
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,54,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,54,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000656,0.009058,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.021004,0.072464,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,scanner_double_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.016409,0.04529,,0,0,8,5
metrics,bruteforce,metrics,ABCDE,46,0.55,adv_long_runs,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.047259,0.18116,,0,0,8,6
metrics,bruteforce,metrics,ABCDE,46,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,1.0,286,286,8,0
metrics,bruteforce,metrics,ABCDE,46,0.55,adv_cycle,8,0,8,0,0,5,0,3,,,0.625,0.888887,0.192318,0.389493,,0,0,8,35
metrics,bruteforce,metrics,ABCDE,46,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,46,0.7,row_skip_1,8,8,0,0,2,0,6,0,0.0,0.25,,,0.704369,0.217391,0.3125,64,20,8,0
metrics,bruteforce,metrics,ABCDE,46,0.7,row_skip_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.590658,0.324275,0.373626,91,34,8,0
