dataset,detector,policy,options,length,ability,mechanism,n,n_target,n_clean,tp_correct,tp_wrongloc,fp,fn,tn,power,recall_all,fpr,fpr_ci_upper,brier,mse,n_scored,recovery,at_stake,saved,saved_sheets,unearned
metrics,bruteforce,metrics,ABCDE,100,0.95,adv_cycle,8,0,8,0,0,5,0,3,,,0.625,0.888887,0.080556,0.080556,8,,0,0,8,45
metrics,bruteforce,metrics,ABCDE,150,0.26,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000556,0.000556,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.26,row_skip_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.820062,0.025617,8,0.527778,36,19,8,18
metrics,bruteforce,metrics,ABCDE,150,0.26,row_skip_2,8,8,0,0,4,0,4,0,0.0,0.5,,,0.82395,0.01284,8,0.59375,32,19,8,28
metrics,bruteforce,metrics,ABCDE,150,0.26,early_full,8,8,0,2,4,0,2,0,0.25,0.75,,,0.530617,0.219506,8,0.980645,155,152,8,17
metrics,bruteforce,metrics,ABCDE,150,0.26,boundary,8,8,0,0,2,0,6,0,0.0,0.25,,,0.810741,0.032963,8,0.487805,41,20,8,18
metrics,bruteforce,metrics,ABCDE,150,0.26,short_local,8,8,0,0,1,0,7,0,0.0,0.125,,,0.968271,0.001605,8,0.0,4,0,8,11
metrics,bruteforce,metrics,ABCDE,150,0.26,whole_section,8,8,0,0,1,0,7,0,0.0,0.125,,,0.909938,0.004383,8,0.166667,42,7,8,5
metrics,bruteforce,metrics,ABCDE,150,0.26,anxiety,8,8,0,0,4,0,4,0,0.0,0.5,,,0.800864,0.023086,8,0.354167,48,17,8,29
metrics,bruteforce,metrics,ABCDE,150,0.26,double_shift,8,8,0,0,6,0,2,0,0.0,0.75,,,0.714197,0.03642,8,0.5,66,33,8,57
metrics,bruteforce,metrics,ABCDE,150,0.26,self_corrected,8,8,0,0,2,0,6,0,0.0,0.25,,,0.83821,0.043765,8,0.142857,14,2,8,42
metrics,bruteforce,metrics,ABCDE,150,0.26,deferred,8,8,0,0,6,0,2,0,0.0,0.75,,,0.657716,0.141049,8,0.746988,83,62,8,27
metrics,bruteforce,metrics,ABCDE,150,0.26,isolated,8,8,0,0,2,0,6,0,0.0,0.25,,,0.895,0.011667,8,,0,0,8,18
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_blank_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.725926,0.048148,8,0.75,24,18,8,40
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_blank_2,8,8,0,0,2,0,6,0,0.0,0.25,,,0.851543,0.023765,8,0.266667,60,16,8,13
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,71,0,8,2
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,57,0,8,7
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_misread_1,8,0,8,0,0,3,0,5,,,0.375,0.710759,0.014074,0.014074,8,,0,0,8,26
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_misread_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.027346,0.027346,8,,0,0,8,21
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_faint_1,8,0,8,0,0,3,0,5,,,0.375,0.710759,0.058519,0.058519,8,,0,0,8,50
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.001543,0.001543,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.26,scanner_double_4,8,0,8,0,0,5,0,3,,,0.625,0.888887,0.054259,0.054259,8,,0,0,8,51
metrics,bruteforce,metrics,ABCDE,150,0.26,adv_long_runs,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.007531,0.007531,8,,0,0,8,14
metrics,bruteforce,metrics,ABCDE,150,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.26,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,8,1.0,930,930,8,0
metrics,bruteforce,metrics,ABCDE,150,0.26,adv_cycle,8,0,8,0,0,5,0,3,,,0.625,0.888887,0.019012,0.019012,8,,0,0,8,37
metrics,bruteforce,metrics,ABCDE,150,0.4,none,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.003025,0.003025,8,,0,0,8,7
metrics,bruteforce,metrics,ABCDE,150,0.4,row_skip_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.685802,0.174691,8,0.62069,145,90,8,6
metrics,bruteforce,metrics,ABCDE,150,0.4,row_skip_2,8,8,0,0,4,0,4,0,0.0,0.5,,,0.67642,0.131975,8,0.545455,88,48,8,42
metrics,bruteforce,metrics,ABCDE,150,0.4,early_full,8,8,0,4,4,0,0,0,0.5,1.0,,,0.187963,0.493519,8,0.995536,224,223,8,14
metrics,bruteforce,metrics,ABCDE,150,0.4,boundary,8,8,0,0,1,0,7,0,0.0,0.125,,,0.958642,0.003087,8,0.1,70,7,8,1
metrics,bruteforce,metrics,ABCDE,150,0.4,short_local,8,8,0,0,2,0,6,0,0.0,0.25,,,0.884568,0.017901,8,0.0,2,0,8,31
metrics,bruteforce,metrics,ABCDE,150,0.4,whole_section,8,8,0,0,2,0,6,0,0.0,0.25,,,0.920123,0.009012,8,0.171875,64,11,8,20
metrics,bruteforce,metrics,ABCDE,150,0.4,anxiety,8,8,0,0,2,0,6,0,0.0,0.25,,,0.756481,0.09537,8,0.650602,83,54,8,6
metrics,bruteforce,metrics,ABCDE,150,0.4,double_shift,8,8,0,0,4,0,4,0,0.0,0.5,,,0.696296,0.074074,8,0.461538,130,60,8,2
metrics,bruteforce,metrics,ABCDE,150,0.4,self_corrected,8,8,0,0,1,0,7,0,0.0,0.125,,,0.955,0.005,8,0.121951,41,5,8,4
metrics,bruteforce,metrics,ABCDE,150,0.4,deferred,8,8,0,0,2,0,6,0,0.0,0.25,,,0.761111,0.161111,8,0.700935,107,75,8,13
metrics,bruteforce,metrics,ABCDE,150,0.4,isolated,8,8,0,0,1,0,7,0,0.0,0.125,,,0.930555,0.013889,8,0.0,7,0,8,15
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_blank_1,8,8,0,0,2,0,6,0,0.0,0.25,,,0.893271,0.009938,8,0.160714,56,9,8,13
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_blank_2,8,8,0,0,2,0,6,0,0.0,0.25,,,0.862407,0.023519,8,0.380952,42,16,8,13
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,53,0,8,2
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,97,0,8,12
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_misread_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.022284,0.022284,8,,0,0,8,19
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_faint_1,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.011482,0.011482,8,,0,0,8,19
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000988,0.000988,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.4,scanner_double_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.003951,0.003951,8,,0,0,8,8
metrics,bruteforce,metrics,ABCDE,150,0.4,adv_long_runs,8,0,8,0,0,3,0,5,,,0.375,0.710759,0.006173,0.006173,8,,0,0,8,16
metrics,bruteforce,metrics,ABCDE,150,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.4,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,8,1.0,927,927,8,0
metrics,bruteforce,metrics,ABCDE,150,0.4,adv_cycle,8,0,8,0,0,6,0,2,,,0.75,0.953611,0.030556,0.030556,8,,0,0,8,51
metrics,bruteforce,metrics,ABCDE,150,0.55,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,row_skip_1,8,8,0,0,2,0,6,0,0.0,0.25,,,0.857778,0.057778,8,0.375,96,36,8,11
metrics,bruteforce,metrics,ABCDE,150,0.55,row_skip_2,8,8,0,0,2,0,6,0,0.0,0.25,,,0.809321,0.137099,8,0.468254,126,59,8,1
metrics,bruteforce,metrics,ABCDE,150,0.55,early_full,8,8,0,4,4,0,0,0,0.5,1.0,,,0.097222,0.736111,8,0.978723,329,322,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,55,0,8,1
metrics,bruteforce,metrics,ABCDE,150,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,24,0,8,2
metrics,bruteforce,metrics,ABCDE,150,0.55,whole_section,8,8,0,0,2,0,6,0,0.0,0.25,,,0.877901,0.011234,8,0.098837,172,17,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,anxiety,8,8,0,0,3,0,5,0,0.0,0.375,,,0.754444,0.076667,8,0.294521,146,43,8,14
metrics,bruteforce,metrics,ABCDE,150,0.55,double_shift,8,8,0,0,4,0,4,0,0.0,0.5,,,0.628148,0.161482,8,0.474227,194,92,8,13
metrics,bruteforce,metrics,ABCDE,150,0.55,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,0.978765,0.000988,8,0.0,33,0,8,2
metrics,bruteforce,metrics,ABCDE,150,0.55,deferred,8,8,0,0,1,0,7,0,0.0,0.125,,,0.860864,0.094198,8,0.428571,91,39,8,1
metrics,bruteforce,metrics,ABCDE,150,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,0.978765,0.000988,8,0.0,5,0,8,3
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_blank_1,8,8,0,0,2,0,6,0,0.0,0.25,,,0.800123,0.133457,8,0.437956,137,60,8,5
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_blank_2,8,8,0,0,1,0,7,0,0.0,0.125,,,0.927346,0.010679,8,0.095588,136,13,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,135,0,8,7
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,155,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_misread_1,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.005,0.005,8,,0,0,8,9
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_misread_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.008889,0.008889,8,,0,0,8,12
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000247,0.000247,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,adv_long_runs,8,0,8,0,0,3,0,5,,,0.375,0.710759,0.008272,0.008272,8,,0,0,8,19
metrics,bruteforce,metrics,ABCDE,150,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,8,1.0,952,952,8,0
metrics,bruteforce,metrics,ABCDE,150,0.55,adv_cycle,8,0,8,0,0,4,0,4,,,0.5,0.807097,0.024136,0.024136,8,,0,0,8,33
metrics,bruteforce,metrics,ABCDE,150,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,row_skip_1,8,8,0,0,2,0,6,0,0.0,0.25,,,0.827531,0.083086,8,0.338235,136,46,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,row_skip_2,8,8,0,0,4,0,4,0,0.0,0.5,,,0.560556,0.288333,8,0.507692,260,132,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,early_full,8,8,0,3,4,0,1,0,0.375,0.875,,,0.177099,0.73821,8,0.979167,384,376,8,12
metrics,bruteforce,metrics,ABCDE,150,0.7,boundary,8,8,0,0,2,0,6,0,0.0,0.25,,,0.862901,0.024012,8,0.152439,164,25,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,19,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,whole_section,8,8,0,0,2,0,6,0,0.0,0.25,,,0.884938,0.018272,8,0.123077,195,24,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,anxiety,8,8,0,0,4,0,4,0,0.0,0.5,,,0.632407,0.193519,8,0.397727,264,105,8,16
metrics,bruteforce,metrics,ABCDE,150,0.7,double_shift,8,8,0,0,4,0,4,0,0.0,0.5,,,0.676111,0.115,8,0.306452,248,76,8,12
metrics,bruteforce,metrics,ABCDE,150,0.7,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,69,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,deferred,8,8,0,0,1,0,7,0,0.0,0.125,,,0.875247,0.114136,8,0.320896,134,43,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,6,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_blank_1,8,8,0,0,3,0,5,0,0.0,0.375,,,0.781852,0.092963,8,0.27451,204,56,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_blank_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.698642,0.198642,8,0.528409,176,93,8,8
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,189,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,269,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_misread_1,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.006173,0.006173,8,,0,0,8,10
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_misread_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.001543,0.001543,8,,0,0,8,5
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_faint_1,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.014444,0.014444,8,,0,0,8,15
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_faint_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.001543,0.001543,8,,0,0,8,5
metrics,bruteforce,metrics,ABCDE,150,0.7,scanner_double_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.013889,0.013889,8,,0,0,8,15
metrics,bruteforce,metrics,ABCDE,150,0.7,adv_long_runs,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.006111,0.006111,8,,0,0,8,13
metrics,bruteforce,metrics,ABCDE,150,0.7,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,8,1.0,972,972,8,0
metrics,bruteforce,metrics,ABCDE,150,0.7,adv_cycle,8,0,8,0,0,6,0,2,,,0.75,0.953611,0.053704,0.053704,8,,0,0,8,65
metrics,bruteforce,metrics,ABCDE,150,0.85,none,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.003025,0.003025,8,,0,0,8,7
metrics,bruteforce,metrics,ABCDE,150,0.85,row_skip_1,8,8,0,0,3,0,5,0,0.0,0.375,,,0.711173,0.205617,8,0.484305,223,108,8,5
metrics,bruteforce,metrics,ABCDE,150,0.85,row_skip_2,8,8,0,0,2,0,6,0,0.0,0.25,,,0.825617,0.131173,8,0.249012,253,63,8,3
metrics,bruteforce,metrics,ABCDE,150,0.85,early_full,8,8,0,0,8,0,0,0,0.0,1.0,,,0.045247,0.884136,8,0.97479,595,580,8,7
metrics,bruteforce,metrics,ABCDE,150,0.85,boundary,8,8,0,0,1,0,7,0,0.0,0.125,,,0.946358,0.007469,8,0.07483,147,11,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,20,0,8,5
metrics,bruteforce,metrics,ABCDE,150,0.85,whole_section,8,8,0,0,1,0,7,0,0.0,0.125,,,0.920988,0.009876,8,0.052174,230,12,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,anxiety,8,8,0,0,5,0,3,0,0.0,0.625,,,0.375,0.625,8,0.650407,492,320,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,double_shift,8,8,0,0,3,0,5,0,0.0,0.375,,,0.671481,0.193704,8,0.293255,341,100,8,7
metrics,bruteforce,metrics,ABCDE,150,0.85,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,82,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,deferred,8,8,0,0,3,0,5,0,0.0,0.375,,,0.697654,0.25321,8,0.346801,297,103,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,10,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_blank_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.608086,0.19142,8,0.360784,255,92,8,15
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_blank_2,8,8,0,0,1,0,7,0,0.0,0.125,,,0.875,0.125,8,0.237154,253,60,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,131,0,8,6
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,246,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,6.2e-05,6.2e-05,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.000556,0.000556,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,adv_long_runs,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.006296,0.006296,8,,0,0,8,8
metrics,bruteforce,metrics,ABCDE,150,0.85,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,8,1.0,943,943,8,0
metrics,bruteforce,metrics,ABCDE,150,0.85,adv_cycle,8,0,8,0,0,4,0,4,,,0.5,0.807097,0.028148,0.028148,8,,0,0,8,40
metrics,bruteforce,metrics,ABCDE,150,0.95,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,row_skip_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.604321,0.29321,8,0.47651,298,142,8,4
metrics,bruteforce,metrics,ABCDE,150,0.95,row_skip_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.704877,0.165988,8,0.32549,255,83,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,early_full,8,8,0,1,7,0,0,0,0.125,1.0,,,0.067222,0.883889,8,0.981579,760,746,8,11
metrics,bruteforce,metrics,ABCDE,150,0.95,boundary,8,8,0,0,3,0,5,0,0.0,0.375,,,0.852963,0.01963,8,0.177778,90,16,8,17
metrics,bruteforce,metrics,ABCDE,150,0.95,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,36,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,whole_section,8,8,0,0,1,0,7,0,0.0,0.125,,,0.94679,0.002346,8,0.013298,376,5,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,anxiety,8,8,0,0,2,0,6,0,0.0,0.25,,,0.834012,0.050679,8,0.161826,241,39,8,16
metrics,bruteforce,metrics,ABCDE,150,0.95,double_shift,8,8,0,0,6,0,2,0,0.0,0.75,,,0.409383,0.409383,8,0.433054,478,207,8,5
metrics,bruteforce,metrics,ABCDE,150,0.95,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,115,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,deferred,8,8,0,0,2,0,6,0,0.0,0.25,,,0.849753,0.105309,8,0.172932,266,46,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,8,0.0,14,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_blank_1,8,8,0,0,4,0,4,0,0.0,0.5,,,0.478765,0.500988,8,0.521739,529,276,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_blank_2,8,8,0,0,3,0,5,0,0.0,0.375,,,0.666728,0.272284,8,0.423729,295,125,8,9
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,458,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,249,0,8,7
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_misread_1,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.003025,0.003025,8,,0,0,8,7
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_faint_1,8,0,8,0,0,2,0,6,,,0.25,0.599689,0.005247,0.005247,8,,0,0,8,13
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_faint_4,8,0,8,0,0,1,0,7,,,0.125,0.470679,0.003951,0.003951,8,,0,0,8,8
metrics,bruteforce,metrics,ABCDE,150,0.95,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,adv_long_runs,8,0,8,0,0,4,0,4,,,0.5,0.807097,0.014445,0.014445,8,,0,0,8,30
metrics,bruteforce,metrics,ABCDE,150,0.95,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,8,,0,0,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,adv_key_leakage,8,8,0,8,0,0,0,0,1.0,1.0,,,0.0,1.0,8,1.0,944,944,8,0
metrics,bruteforce,metrics,ABCDE,150,0.95,adv_cycle,8,0,8,0,0,4,0,4,,,0.5,0.807097,0.018272,0.018272,8,,0,0,8,32
metrics,lcs,metrics,ABCD,46,0.26,none,8,0,8,0,0,8,0,0,,,1.0,1.0,,,0,,0,0,8,103
metrics,lcs,metrics,ABCD,46,0.26,row_skip_1,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,9,9,8,122
metrics,lcs,metrics,ABCD,46,0.26,row_skip_2,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,11,11,8,96
metrics,lcs,metrics,ABCD,46,0.26,early_full,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,57,57,8,79
metrics,lcs,metrics,ABCD,46,0.26,boundary,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,3,3,8,124
metrics,lcs,metrics,ABCD,46,0.26,short_local,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,10,10,8,126
metrics,lcs,metrics,ABCD,46,0.26,whole_section,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,11,11,8,104
metrics,lcs,metrics,ABCD,46,0.26,anxiety,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,9,9,8,115
metrics,lcs,metrics,ABCD,46,0.26,double_shift,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,25,25,8,120
metrics,lcs,metrics,ABCD,46,0.26,self_corrected,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,17,17,8,119
metrics,lcs,metrics,ABCD,46,0.26,deferred,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,18,18,8,106
metrics,lcs,metrics,ABCD,46,0.26,isolated,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,3,3,8,136
metrics,lcs,metrics,ABCD,46,0.26,scanner_blank_1,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,15,15,8,119
metrics,lcs,metrics,ABCD,46,0.26,scanner_blank_2,8,8,0,0,8,0,0,0,0.0,1.0,,,,,0,1.0,32,32,8,89
metrics,lcs,metrics,ABCD,46,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,28,0,8,10
